ENTREZID	SYMBOL
78174	Cox7b2
78177	Ninl
78181	4930517L18Rik
78182	4930520M14Rik
78184	4930512P04Rik
78188	4930539H15Rik
78192	4930540I17Rik
78195	4930528J18Rik
78196	4930546J17Rik
78197	4930544I03Rik
78198	4930527E20Rik
78204	4930563A19Rik
78207	4930556G22Rik
78209	4930556H05Rik
78210	4930549L11Rik
78211	4930558N11Rik
78214	4930589O11Rik
78216	4930584D05Rik
78217	Tmem210
78218	4930573I07Rik
78224	4930571N24Rik
78225	4930570D08Rik
78226	4930588D02Rik
78230	5033405D04Rik
78232	Trappc6b
78233	6330522J23Rik
78236	5330417P21Rik
78239	Spint4
78240	Cst11
78242	Spink12
78243	9230112D13Rik
78244	Dnajc21
78245	Acbd7
78246	Phf23
78248	Armcx1
78249	Adgrf4
78250	Iqch
78251	Zfp712
78252	Nxpe2
78254	Zfp286it
78255	Ralgps2
78256	4921539H07Rik
78257	Lrrc9
78258	Mroh9
78265	4632418H02Rik
78266	Zfp687
78267	Klhdc8b
78268	5330423I11Rik
78274	5330430C04Rik
78276	5330433J24Rik
78277	5330428N10Rik
78279	5330421C15Rik
78280	5330430B06Rik
78283	Map7d2
78284	Creb3l4
78286	Nav2
78287	Rbsn
78288	5330421F21Rik
78294	Rps27a
78297	0610008J02Rik
78298	0610012E21Rik
78299	0610031C06Rik
78301	0610033I19Rik
78303	H2bu2
78304	Naa38
78305	1500032F14Rik
78306	Tsga10ip
78308	Gpr108
78309	Cul9
78317	Ccdc88b
78319	2700001H16Rik
78321	Ankrd23
78323	Fam219b
78324	2900002M20Rik
78326	2700078K13Rik
78330	Ndufv3
78332	2510010K19Rik
78334	Cdk19
78338	2900037P16Rik
78339	Ttyh3
78341	2900016J10Rik
78350	1700054K02Rik
78354	Lypd8l
78363	0610033P13Rik
78364	0610037L18Rik
78369	Icam4
78372	Snrnp25
78373	Nudt17
78375	2810433H14Rik
78376	Sapcd1
78377	1700016D08Rik
78378	1700006P03Rik
78380	2600002D14Rik
78381	2310047N11Rik
78382	Lce6a
78384	2210420L05Rik
78385	2310063J23Rik
78388	Mvp
78390	Pla2g4d
78391	2610524J22Rik
78394	Ddx52
78396	2810028B13Rik
78398	2900002H24Rik
78401	2900042G08Rik
78402	2900037B21Rik
78405	Ntf5
78406	2900041H08Rik
78408	Fam131a
78409	2900079J23Rik
78410	2900083M14Rik
78411	3110033O22Rik
78412	Cyren
78414	1700034E13Rik
78415	1700052M18Rik
78416	Rnase6
78417	9530034D02Rik
78421	9530046B11Rik
78422	9530039L23Rik
78423	9530049O05Rik
78424	9530032E18Rik
78428	Pym1
78434	A930009K04Rik
78435	A930014E10Rik
78436	A930018C05Rik
78441	A930033M14Rik
78444	Pgpep1l
78448	D730044P03Rik
78452	9530075M24Rik
78454	9530077C14Rik
78455	Helz
78456	C030002A05Rik
78458	1700064N11Rik
78459	1700057G04Rik
78461	1700062A02Rik
78463	1700065F09Rik
78465	Ccdc190
78469	Tmem247
78473	Skap1
78478	Tmsb15a
78479	1700119I11Rik
78481	1700123J03Rik
78485	2200007N16Rik
78486	2210414L08Rik
78488	1810056I18Rik
78496	1700015O03Rik
78498	1810073J14Rik
78499	1700109O10Rik
78506	Micu3
78514	Arhgap10
78518	2900009I19Rik
78521	B230219D22Rik
78523	Mrpl9
78525	C330024E10Rik
78527	C330019O22Rik
78532	C030006F08Rik
78534	C430005N20Rik
78535	C430004N12Rik
78541	Asb8
78544	C030001C17Rik
78545	C430014O12Rik
78551	5430407F15Rik
78557	9530071P10Rik
78558	Htra3
78560	Adgra2
78564	9530078K11Rik
78566	9530085P06Rik
78567	9630003H22Rik
78570	9630014C11Rik
78572	D730004N08Rik
78573	D530037P16Rik
78576	D730001M18Rik
78579	D530043N20Rik
78581	Utp23
78586	Srbd1
78591	Mir142hg
78592	A330106M24Rik
78593	Nrip3
78594	A430109H19Rik
78599	A930030B21Rik
78600	Pde6h
78607	E130102B10Rik
78609	Cstdc1
78610	Uvrag
78611	Btbd19
78612	9530034A14Rik
78614	9530041E20Rik
78617	Cstad
78618	Acap2
78619	Zfp449
78624	1700048G13Rik
78625	Acsbg3
78627	1700063I16Rik
78628	1700074G04Rik
78630	1700089I07Rik
78632	1700080C20Rik
78633	1700096C16Rik
78634	Spaca7
78643	1700129O19Rik
78651	Lsm6
78653	Bola3
78655	Eif3j1
78656	Brd8
78657	2900034K13Rik
78658	Ncapd3
78666	9530067L11Rik
78667	9530062E16Rik
78670	Plekhj1
78672	9530057J20Rik
78685	B430105A11Rik
78688	Nol3
78689	Naa35
78690	C030006N10Rik
78692	B830042I05Rik
78693	C030004M13Rik
78697	Pus7
78698	C330025O08Rik
78703	Zfp972
78709	Spink8
78711	C630043D15Rik
78712	C630044B11Rik
78715	D530015H24Rik
78719	D530034E23Rik
78720	D530035G10Rik
78723	Pramel13os
78724	D530031A16Rik
78725	Ly6g6g
78730	E130114A11Rik
78732	E130303B20Rik
78733	Troap
78734	8030402F09Rik
78737	9530053I22Rik
78741	9530086O07Rik
78742	9530086P17Rik
78743	9630005C17Rik
78744	9630009N12Rik
78745	9530097N15Rik
78748	Rassf10
78749	Filip1l
78751	Zc3h6
78752	Csgalnact2
78753	Lipm
78754	Galnt15
78755	Fam122b
78757	Rictor
78767	Efcab11
78771	Mctp1
78772	Hhipl2
78774	Cfap61
78777	Tepsin
78779	Spata2l
78781	Zc3hav1
78783	Brpf1
78784	Celf3
78785	Clip4
78787	Usp54
78788	4930421C12Rik
78789	Vsig1
78794	4930402H05Rik
78795	Armc9
78796	Zcchc4
78797	Ndor1
78798	Eml4
78801	Ak7
78802	Ttc30a1
78803	Fbxo43
78806	Stpg1
78808	Stxbp5
78809	4930562C15Rik
78816	Gmip
78817	4930588G05Rik
78818	5830407P18Rik
78825	Desi2
78826	P2ry10
78827	5830426C09Rik
78829	Spacdr
78830	Slc25a12
78832	Cacul1
78833	Gins3
78834	Zfp623
78843	B230207M22Rik
78844	B230206I08Rik
78850	9530078B04Rik
78871	B230117O15Rik
78873	B230207N12Rik
78874	B230201I24Rik
78875	B230206L23Rik
78876	B230214N19Rik
78881	B230219J11Rik
78885	Coro7
78887	Sfi1
78889	Wsb1
78890	Trmt44
78891	Scyl1
78892	Crispld2
78893	Cnot10
78894	Aacs
78895	Pus7l
78896	Ecrg4
78903	Wrnip1
78906	Misp
78908	Igsf3
78910	Asb15
78911	Trim42
78912	Sp2
78913	Ltn1
78914	Nadsyn1
78916	4930425K24Rik
78918	4930455M05Rik
78919	Fndc8
78920	Dlst
78921	9130019O22Rik
78923	Chsy3
78925	Srd5a1
78926	Gas2l1
78928	Pigt
78929	Polr3h
78933	Agbl4
78935	Saal1
78937	Avl9
78938	Fbxo34
78943	Ern1
78977	Popdc3
79043	Spsb3
79044	Mrps34
79045	Tce3
79059	Nme3
79195	AF313042
79196	Osbpl5
79198	Ihit1
79199	Naip3l1
79201	Tnfrsf23
79202	Tnfrsf22
79221	Hdac9
79233	Zfp319
79235	Lrat
79263	Trim39
79264	Krit1
79362	Bhlhe41
79401	Spz1
79410	Klra23
79455	Pdcl2
79456	Recql4
79459	Aldoart2
79464	Lias
79554	Cptp
79555	BC005537
79560	Ublcp1
79561	BC002245
79565	Mettl27
79566	Sh3bp5l
80280	Cdk5rap3
80281	Cttnbp2nl
80283	Abtb1
80284	Smim12
80285	Parp9
80286	Tusc3
80287	Apobec3
80288	Bcl9l
80289	Lysmd3
80290	Gpr146
80291	Rilpl2
80292	Zxdc
80294	Pofut2
80297	Sptbn4
80334	Kcnip4
80384	Tex21
80385	Tusc2
80509	Med8
80517	Herpud2
80706	Olfr160
80707	Wwox
80708	Pacsin3
80718	Rab27b
80719	Igsf6
80720	Pbx4
80721	Slc19a3
80732	Mynn
80733	Car15
80743	Vps16
80744	Cwc22
80748	BC004004
80749	Lrfn1
80750	N4bp1
80751	Rnf34
80752	Fam20c
80782	Klrb1b
80794	Cblc
80795	Selenok
80796	Calm4
80797	Clca3a2
80837	Rhoj
80838	H1f1
80857	Fgf20
80859	Nfkbiz
80860	Ghdc
80861	Dhx58
80876	Ifitm2
80877	Lrba
80879	Slc16a3
80880	Kank3
80883	Ntng1
80884	Maged2
80885	Hcar2
80886	Senp3
80888	Hspb8
80889	Tlnrd1
80890	Trim2
80891	Fcrls
80892	Zfhx4
80893	Tmprss5
80898	Erap1
80901	Cxcr6
80902	Zfp202
80903	Fgf16
80904	Dtx3
80905	Polh
80906	Kcnip2
80907	Lactb
80908	Abo
80909	Castor2
80910	Gpr84
80911	Acox3
80912	Pum1
80913	Pum2
80914	Uck2
80915	Dusp12
80976	Syt13
80978	Mrgprh
80979	Slc26a5
80981	Arl4d
80982	Cemip
80985	Trim44
80986	Ckap2
80987	Nckipsd
81000	Rad54l2
81003	Trim23
81004	Tbl1xr1
81006	Gpr63
81007	Defb5
81010	Vmn1r172
81011	Vmn1r148
81012	Vmn1r171
81013	Vmn1r65
81014	Vmn1r58
81015	Vmn1r56
81016	Vmn1r62
81017	Vmn1r63
81018	Rnf114
81489	Dnajb1
81500	Sil1
81535	Sgpp1
81600	Chia1
81601	Kat5
81630	Zbtb22
81701	Egfl8
81702	Ankrd17
81703	Jdp2
81799	C1qtnf3
81840	Sorcs2
81842	Ierepo2
81845	Gpank1
81877	Tnxb
81879	Tfcp2l1
81896	Ift122
81897	Tlr9
81898	Sf3b1
81904	Cacng7
81905	Cacng8
81906	Cyp4x1
81907	Tmem108
81909	Zfpl1
81910	Rrbp1
83379	Klb
83380	Prp2
83382	Siglece
83383	Tfap4
83395	Sp6
83396	Glis2
83397	Akap12
83398	Ndst3
83408	Gimap3
83409	Lamtor2
83410	Cstf2t
83428	Ucn3
83429	Ctns
83430	Il23a
83431	Ndel1
83433	Trem2
83434	Rsph6a
83435	Plekha3
83436	Plekha2
83453	Chrdl1
83454	Nxf2
83456	Mov10l1
83457	Fthl17e
83485	Ngrn
83486	Rbm5
83490	Pik3ap1
83491	Pramel1
83492	Gsdmc
83493	Sacm1l
83553	Tktl1
83554	Fstl3
83555	Tex13b
83556	Tex16
83557	Lin28a
83558	Tex11
83560	Tex14
83561	Tdrd1
83563	Usp26
83564	Nlrp4c
83565	Pramel3
83602	Gtf2a1
83603	Elovl4
83669	Wdr6
83671	Sytl2
83672	Sytl3
83674	Cnnm1
83675	Bicc1
83679	Pde4dip
83691	Crispld1
83701	Srrt
83702	Akr1c6
83703	Dbr1
83704	Slc12a9
83762	Otof
83766	Actl6b
83767	Wasf1
83768	Dpp7
83770	Tas1r2
83771	Tas1r3
83796	Smarcd2
83797	Smarcd1
83813	Tnk1
83814	Nedd4l
83815	Cenpq
83885	Slc25a2
83921	Cemip2
83922	Cep41
83924	Gpr137b
83925	Trps1
83945	Dnaja3
83946	Phip
83961	Nrg4
83962	Btbd1
83964	Jam3
83965	Enpp5
83984	Tssk6
83993	Tbx19
83995	Mmp1a
83996	Mmp1b
83997	Slmap
84004	Mcam
84035	Kremen1
84036	Kcnn1
84092	Usp8
84094	Plvap
84095	Pi4k2a
84111	Gpr87
84112	Sucnr1
84113	Ptov1
84505	Setdb1
84506	Hamp
84543	Sval2
84544	Cd96
84585	Rnf123
84652	Fam126a
84653	Hes7
84682	Cox4i2
84704	Snurf
85030	Tnfrsf25
85031	Pla1a
85174	D10Mit1011
85305	Kars
85308	Emc9
89867	Sec16b
93670	Tac4
93671	Cd163
93672	Il24
93673	Nat8f2
93674	Nat8f3
93675	Clec2i
93677	Lmod2
93679	Trim8
93681	Zkscan8
93683	Glce
93684	Selenof
93685	Entpd7
93686	Rbfox2
93687	Csnk1a1
93688	Klhl1
93689	Lmod1
93690	Gpr45
93691	Klf7
93692	Glrx
93694	Clec2d
93695	Gpnmb
93696	Chrac1
93697	Ice2
93699	Pcdhgb1
93700	Pcdhgb2
93701	Pcdhgb4
93702	Pcdhgb5
93703	Pcdhgb6
93704	Pcdhgb7
93705	Pcdhgb8
93706	Pcdhgc3
93707	Pcdhgc4
93708	Pcdhgc5
93709	Pcdhga1
93710	Pcdhga2
93711	Pcdhga3
93712	Pcdhga4
93713	Pcdhga5
93714	Pcdhga6
93715	Pcdhga7
93716	Pcdhga8
93717	Pcdhga9
93719	Ear6
93721	Cpn1
93722	Pcdhga10
93723	Pcdhga11
93724	Pcdhga12
93725	Ear10
93726	Rnase2a
93728	Pabpc5
93730	Lztfl1
93732	Acox2
93734	Mpv17l
93735	Wnt16
93736	Aff4
93737	Pard6g
93739	Gabarapl2
93742	Pard3
93746	Gprc5d
93747	Echs1
93757	Immp2l
93758	Mthfr-rs1
93759	Sirt1
93760	Arid1a
93761	Smarca1
93762	Smarca5
93765	Ube2n
93790	Nipa2
93806	Serpinb9g
93834	Peli2
93835	Amn
93836	Rnf111
93837	Dach2
93838	Dqx1
93840	Vangl2
93841	Uchl4
93842	Igsf9
93843	Pnck
93871	Brwd1
93872	Pcdhb1
93873	Pcdhb2
93874	Pcdhb3
93875	Pcdhb4
93876	Pcdhb5
93877	Pcdhb6
93878	Pcdhb7
93879	Pcdhb8
93880	Pcdhb9
93881	Pcdhb10
93882	Pcdhb11
93883	Pcdhb12
93884	Pcdhb13
93885	Pcdhb14
93886	Pcdhb15
93887	Pcdhb16
93888	Pcdhb17
93889	Pcdhb18
93890	Pcdhb19
93891	Pcdhb20
93892	Pcdhb21
93893	Pcdhb22
93896	Glp2r
93897	Fzd10
93898	Cers1
93943	D16Jhu58e
93944	D16Jhu83e
93945	D16Jhu31e
93960	Nkd1
93961	B3galt5
93966	Hemgn
93967	Klra20
93968	Klra21
93969	Klra22
93970	Klra18
93971	Klra19
94040	Clmn
94041	Allc
94043	Tm2d1
94044	Bcl2l13
94045	P2rx5
94047	Tmem121b
94060	Lce3c
94061	Mrpl1
94062	Mrpl3
94063	Mrpl16
94064	Mrpl27
94065	Mrpl34
94066	Mrpl36
94067	Mrpl43
94071	Clec2h
94088	Trim6
94089	Trim7
94090	Trim9
94091	Trim11
94092	Trim16
94093	Trim33
94094	Trim34a
94109	Csmd1
94111	Mepe
94112	Med15
94175	Hrg
94176	Dock2
94178	Mcoln1
94179	Krt23
94180	Acsbg1
94181	Nans
94184	Pdxdc1
94185	Tnfrsf21
94186	Strn3
94187	Zfp423
94190	Ophn1
94191	Adarb2
94192	C1galt1
94212	Pag1
94213	Ddx50
94214	Spock2
94215	Ugt2a1
94216	Col4a6
94217	Lrp1b
94218	Cnnm3
94219	Cnnm2
94220	Cnnm4
94221	Gopc
94222	Olig3
94223	Dgcr8
94224	Srd5a2
94226	S1pr5
94227	Pi15
94229	Slc4a10
94230	Cpsf1
94232	Ubqln4
94242	Tinagl1
94244	Fkbp6
94245	Dtnbp1
94246	Arid4b
94249	Slc24a3
94253	Hecw1
94254	Rcc1l
94275	Maged1
94279	Sfxn2
94280	Sfxn3
94281	Sfxn4
94282	Sfxn5
94284	Ugt1a6a
94315	Prcc
94332	Cadm3
94346	Tmem40
94352	Loxl2
94353	Hmgn3
96867	C77068
96872	C77651
96874	C77874
96875	Prg4
96882	C78444
96887	C78997
96893	D530037H12Rik
96895	C79946
96898	C80142
96907	C81001
96925	C86447
96935	Susd4
96950	C76450
96953	C76793
96955	C77144
96957	Tmem62
96960	C77491
96967	C78344
96971	C78660
96979	Ptges2
96987	C79657
96989	C79685
96997	C80279
97028	C87490
97031	Tprn
97047	C76434
97053	C77070
97057	C77368
97064	Wwtr1
97073	C79452
97074	C79557
97086	Slc9b2
97097	C85328
97112	Nmd3
97114	H3c15
97122	H4c14
97127	C76798
97128	C76824
97130	C77080
97136	C77438
97139	C77664
97140	C77670
97144	C78128
97147	C78516
97148	C78692
97149	C78893
97151	C78914
97158	C79562
97159	A430005L14Rik
97165	Hmgb2
97171	C81376
97177	Gm12670
97187	Pramel29
97188	C88050
97212	Hadha
97221	C77623
97227	C77949
97229	C78200
97230	C78228
97231	C78278
97232	C78283
97234	C78802
97236	C79130
97238	C79491
97243	Naa11
97244	C80140
97268	C230066G23Rik
97287	Mtmr14
97296	C79490
97298	C79627
97314	C81608
97327	C87102
97351	E230006M18Rik
97356	C77495
97372	C79461
97382	C80256
97387	Strn4
97391	C80915
97411	6030427F01Rik
97440	B3gnt9
97449	C78280
97455	C78859
97458	C80012
97464	C85351
97476	Fam90a1a
97484	Cog8
97485	C88045
97487	Cmtm4
97503	W91776
97510	C77010
97516	C77683
97541	Qars
97545	A430027C01Rik
97548	C81615
97550	C130081A10Rik
97561	D630038D15Rik
97562	C86345
97564	C86942
97571	C87882
97591	C77406
97599	C79997
97603	C80406
97615	C86371
97616	C86400
97637	C78038
97654	C81189
97662	C86090
97664	C86544
97687	C76628
97690	C77027
97691	C77058
97699	C77808
97713	C78763
97714	C78891
97723	C80060
97725	C80113
97732	C81184
97743	C85143
97758	C87312
97761	Sgsm2
97783	C76336
97784	C76472
97789	C77494
97801	C78807
97806	C79296
97810	C80068
97818	C80831
97820	4833439L19Rik
97821	E030047P09Rik
97827	Exd2
97833	C86753
97848	Serpinb6c
97850	C76411
97851	C130040J23Rik
97857	C77563
97858	C77649
97859	C77681
97863	Fam8a1
97865	C78515
97866	C78524
97868	C78704
97869	C78809
97871	C78878
97874	B430203I24Rik
97877	C79741
97880	C80143
97881	A530058O07Rik
97884	B3galnt2
97890	C85163
97895	Nlrp4f
97897	C86273
97902	Gm11381
97908	H3c8
97936	C87190
97959	C78532
97961	Nol12
97966	C79122
97978	C81530
97986	C85445
97998	Deptor
98009	C77534
98011	C77872
98013	C78549
98035	C86498
98053	Gtf2f1
98064	C78888
98068	C79242
98080	B930007P11Rik
98087	C87487
98105	C77097
98108	C77405
98110	C77591
98112	C78330
98115	C79042
98140	C77545
98157	C81364
98162	C85546
98170	Tmem132a
98193	Dcaf8
98210	D1Mgi59
98221	Eif3m
98238	Lrrc59
98256	Kmo
98258	Txndc9
98262	B230337E12Rik
98267	Stk17b
98303	D630023F18Rik
98314	D2hgdh
98319	AI326426
98363	Efhd1
98365	Slamf9
98366	Smap1
98376	Gorab
98386	Lbr
98388	Chst10
98396	Slc41a1
98397	AI574175
98402	Sh3bp4
98403	Zfp451
98404	AI597479
98415	Nucks1
98417	Cnih4
98432	Phlpp1
98471	AI853363
98488	Gtf3c3
98496	Pid1
98498	C130098C10Rik
98511	AU014756
98558	Mael
98582	Khdc1b
98610	AU045220
98657	AW050000
98660	Atp1a2
98662	AW061147
98682	Mfsd6
98685	Trmt1l
98710	Rabif
98711	Rdh10
98722	AW556253
98732	Rab3gap2
98733	Obsl1
98741	Kcnb2
98752	Fcrla
98754	A630081D01Rik
98758	Hnrnpf
98763	AA407782
98766	Ubac1
98787	AA409570
98819	AA617406
98823	AA763515
98828	Cdc123
98844	AB039971
98845	Eps8l2
98858	AI131651
98870	AI182371
98878	Ehd4
98884	AI225934
98910	Usp6nl
98932	Myl9
98952	Fam102a
98956	Nat10
98965	AI448005
98970	Fibcd1
98985	Clp1
98999	Znfx1
99003	Qser1
99010	Lpcat4
99011	Pomt1
99031	Osbpl6
99035	Olah
99045	Mrps26
99061	C130057N11Rik
99094	AI849538
99100	Cep152
99104	Gm14290
99132	AI956758
99138	Stard7
99149	B130033B12Rik
99151	Cercam
99152	Anapc2
99167	Ssx2ip
99169	AU015228
99189	AU018693
99209	AU021128
99217	AU022695
99219	AU022840
99229	AU041474
99236	AU044856
99237	Tm9sf4
99296	Hrh3
99311	Commd7
99326	Garnl3
99334	Zscan29
99349	Dnajc24
99371	Arfgef2
99375	Cul4a
99377	Sall4
99382	Abtb2
99412	Golga2
99413	AW555355
99433	AW822080
99439	Duox1
99458	BB166591
99462	BB182164
99468	BB236304
99470	Magi3
99480	Dnttip2
99501	AA516838
99512	Wdr47
99518	AA589472
99522	AA672641
99526	Usp53
99543	Olfml3
99571	Fgg
99586	Dpyd
99627	AI447881
99633	Adgrl2
99650	4933434E20Rik
99662	Eps8l3
99663	Clca4a
99679	AI595385
99681	Tchh
99683	Sec24b
99696	Ankrd50
99709	Clca4b
99712	Cept1
99730	Taf13
99738	Kcnc4
99757	AI854905
99774	AL023079
99779	AU015247
99817	AU022881
99823	AU040958
99887	Tlcd4
99889	Arfip1
99890	Prmt6
99899	Ifi44
99922	AW552393
99929	Tiparp
99946	6720422M22Rik
99952	BB187690
99958	AA407111
99977	AA408705
99982	Kdm1a
100012	Oog3
100017	Ldlrap1
100019	Mdn1
100061	Lrrc19
100066	Cyp2j11
100072	Camta1
100087	Kti12
100088	Rcc1
100090	Zbtb48
100102	Pcsk9
100121	Tdrd7
100124	AI448984
100129	Gpr153
100155	Shoc1
100163	Pafah2
100169	Phactr4
100177	Zmym6
100182	Akna
100194	AI666798
100198	H6pd
100201	Tmem64
100206	Adprs
100210	Gpn2
100213	Rusc2
100223	9630041G16Rik
100226	Stx12
100268	AU015268
100272	AU015623
100273	Osbpl9
100274	AU015892
100278	AU018039
100287	AU019176
100311	AU022680
100313	AU022899
100317	AU040320
100336	Ppp1r8
100340	Smpdl3b
100342	Tent5b
100383	Bsdc1
100434	Slc44a1
100461	AW743345
100465	Mob3c
100470	Lao1
100479	BB131254
100494	Zfand2a
100498	AA408213
100515	Zfp518b
100519	AA516738
100532	Rell1
100533	AA536748
100535	Oas1d
100548	D130004A15Rik
100552	AA675344
100554	AA792892
100559	Ugt2b38
100561	Slc15a4
100562	AB039976
100604	Lrrc8c
100608	Noc4l
100609	Nsun5
100620	AI413194
100637	N4bp2l1
100647	Upk3b
100653	AI449212
100678	Psph
100683	Trrap
100689	Spon2
100702	Gbp6
100705	Acacb
100710	Pds5b
100715	Tent2
100727	Ugt2b34
100732	Mapre3
100737	Dcun1d4
100756	Usp30
100763	Ube3c
100764	Rita1
100782	AL023051
100801	AU018552
100831	AU022531
100832	AU022537
100837	AU023639
100855	Tbc1d14
100900	Hscb
100904	AW050077
100910	Chpf2
100929	Tyw1
100952	Emilin1
100972	Rab28
100978	Nfxl1
100986	Akap9
101023	Zfp513
101057	AB059417
101071	AI315681
101095	Zfp282
101100	Ttll3
101113	Snx21
101118	Tmem168
101120	AI506767
101122	Rpusd3
101142	Itfg2
101148	Bmt2
101185	Pot1a
101187	Parp11
101190	AI853106
101197	Zfp956
101202	Hepacam2
101206	Tada3
101214	Tra2a
101232	AU015536
101236	AU016938
101240	Wdr91
101251	AU022166
101261	AU024342
101272	AU043415
101280	AU046084
101314	Brk1
101320	Dyrk4
101351	Eogt
101358	Fbxl14
101359	Prrt4
101365	AW493563
101401	Adamts9
101406	6030456E01Rik
101420	BB178967
101434	Ceacam15
101437	Dhx32
101456	AA517545
101471	Phrf1
101476	Plekha1
101488	Slco2b1
101489	Ric8a
101490	Inpp5f
101494	AI132709
101497	Plekhg2
101502	Hsd3b7
101513	Mob2
101533	Klk9
101540	Prkd2
101543	Wtip
101544	Zfp575
101557	AI415467
101563	AI426330
101565	Ccp110
101568	Vrk3
101592	Efl1
101602	AI467606
101604	E430018J23Rik
101612	Grwd1
101613	Nlrp6
101631	Pwwp2b
101651	AI785031
101685	Spty2d1
101693	AI854308
101700	Trim68
101706	Numa1
101715	AL023008
101736	AU015263
101738	AU015558
101739	Psip1
101744	Acp7
101756	AU019752
101759	AU021169
101772	Ano1
101807	AV356131
101809	Spred3
101821	AW050198
101831	Faap24
101835	AW146154
101861	Ints4
101867	Rrp8
101869	Unc45a
101883	Igflr1
101926	AA407107
101931	AA407881
101936	AA408456
101943	Sf3b3
101961	AA589427
101966	D8Ertd738e
101969	AA672651
101985	Usb1
101994	Champ1
102022	Ces2a
102027	AI314604
102032	Smim19
102058	Exoc8
102060	Gadd45gip1
102075	Plekhg4
102093	Phkb
102098	Arhgef18
102099	AI480608
102103	Mtus1
102115	Dohh
102122	Psme3ip1
102124	Enkd1
102141	Snx25
102153	C230098O21Rik
102162	Taf5l
102182	Prmt9
102186	A730070K21Rik
102193	Zdhhc7
102209	Snapc2
102226	AU020147
102247	Gpat4
102278	Cpne7
102293	AW111846
102294	Cyp4v3
102323	Dcun1d2
102334	Ankrd10
102339	Cog4
102344	9430047G12Rik
102348	AW743432
102371	Myzap
102405	AA511254
102414	Clk3
102423	Hinfp
102436	Lars2
102442	Dennd4a
102448	Xylb
102459	AI255207
102462	Imp3
102502	Pls1
102524	AI451250
102531	AI464180
102540	AI480624
102545	Cmtm7
102566	Ano10
102570	Slc22a13
102580	Alg9
102595	Plekho2
102596	AI842136
102607	Snx19
102614	Rpp25
102626	Mapkapk3
102632	Acad11
102644	Oaf
102645	B930001P03Rik
102650	AU014965
102657	Cd276
102675	AU021933
102678	AU022331
102680	Slc6a20a
102685	AU023386
102693	Phldb1
102731	4833445I07Rik
102747	Lrrc49
102774	Bbs4
102791	Tcta
102836	BB236558
102852	A130057A22Rik
102857	Slc6a8
102866	Pls3
102871	Radx
102916	AI451458
102920	Cenpi
102954	Nudt10
102975	AU015621
102985	AU020096
102991	Ezhip
103067	AA522020
103079	AA408251
103080	Septin10
103098	Slc6a15
103135	Pan2
103136	Pwp1
103140	Gstt3
103142	Rdh9
103149	Upb1
103161	Apof
103172	Chchd10
103199	Fig4
103203	AI413759
103213	Traf3ip2
103219	AI449547
103220	Ttc41
103236	Csnk1g2
103266	Tmem263
103268	Cep57l1
103284	Zc3h10
103335	AU015253
103336	AU015603
103341	AU017962
103405	4932439E07Rik
103406	Zfr2
103425	Ncln
103432	6430706H07Rik
103466	Nt5dc3
103468	Nup107
103480	AW552990
103499	AW821966
103511	Calhm5
103514	BB165335
103517	BB187676
103534	Mgat4b
103537	Mbtd1
103551	Epop
103554	Psme4
103570	AA415038
103573	Xpo1
103583	Fbxw11
103655	Sec14l4
103677	Smg6
103694	Tmed4
103710	Slc35e4
103711	Pnpo
103712	6330403K07Rik
103724	Tbc1d10a
103733	Tubg1
103737	Pex12
103742	Mien1
103743	Tmem98
103762	AI503301
103765	Tmem17
103768	Tubg2
103775	Slc25a41
103784	Dnaaf10
103793	9430098F02Rik
103795	AI594671
103806	Maml1
103816	AI662461
103817	AI662501
103836	Zfp692
103841	Cuedc1
103844	Inca1
103846	AI845619
103850	Nt5m
103875	AI853502
103889	Hoxb2
103963	Rpn1
103964	Try5
103967	Dnm3
103968	Plin1
103978	Gpc5
103988	Gck
104001	Rtn1
104002	Ctsq
104009	Qsox1
104010	Cdh22
104015	Synj1
104027	Synpo
104069	Sncb
104079	Nxph3
104080	Nxph4
104082	Wdr7
104086	Cyp27a1
104099	Itga9
104110	Adcy4
104111	Adcy3
104112	Acly
104116	H29
104117	H35
104118	H37
104119	H48
104120	H52
104130	Ndufb11
104133	H17
104134	H19h
104135	H34
104136	H38
104137	H40
104138	H50
104139	H53
104140	H55
104141	H57
104156	Etv5
104158	Ces1d
104160	H9
104165	Met2
104174	Gldc
104175	Sbk1
104183	Chil4
104184	Blmh
104199	H10
104200	H11
104201	H12
104203	H27
104204	H36
104205	H41
104207	Mcpt3
104210	Aldr4
104211	Aldr2
104215	Rhoq
104245	Slc6a5
104248	Cabin1
104252	Cdc42ep2
104261	Rig2
104263	Kdm3a
104271	Tex15
104301	Prt6
104303	Arl1
104318	Csnk1d
104339	O<hv>
104346	Gas8
104348	Zfp120
104349	Zfp119a
104360	Isl2
104362	Meig1
104382	Barhl2
104383	Rcor2
104384	Rhox9
104394	E2f4
104401	Pcnx3
104416	Bap1
104418	Dgkz
104441	Tel-rs6
104443	Npffr2
104444	Rexo2
104445	Cdc42ep1
104457	0610010K14Rik
104458	Rars
104462	AU014795
104479	Ccdc117
104570	Ppp4r3b
104582	Rprml
104600	AW125324
104601	Mycbpap
104625	Cnot6
104662	Tsr1
104679	9530018D06Rik
104681	Slc16a6
104709	Pik3r6
104718	Ttc7b
104721	Ddx1
104725	Sptssa
104732	Tedc1
104748	AF070003
104750	AI035719
104759	Pld4
104771	Jkamp
